,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
179,"@hOM1899_ XIAOMI MI ELECTRIC SCOOTER 3 

Ça sera le mieux au vu de ton utilisation mais fais gaffe à pas crever car… https://t.co/w4qdyW7Wc8",   xiaomi mi electric scooter 3    a sera le mieux au vu de ton utilisation mais fais gaffe   pas crever car   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
180,@Electric_Forest Are you adding more maplewoods car passes? We have maplewoods tickets but the car passes were unavailable to purchase??,  forest are you adding more maplewoods car passes  we have maplewoods tickets but the car passes were unavailable to purchase  ,0.5,0.5,neutral,0.0,1.0,0.0,0.0
182,"RT @RepThomasMassie: The government should not be in the business of building electric car charging stations.

Tesla already has a nationwi…", the government should not be in the business of building electric car charging stations   tesla already has a nationwi ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
183,"Prediction: along with Carvana, Ford EV division may be looking at bankruptcy within the next 3-5 years. 

Rising b… https://t.co/AaAHSkJCfq",prediction  along with carvana  ford ev division may be looking at bankruptcy within the next 3 5 years    rising b   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
185,Balls to the Electric car....#ElectricCars #Tesla #EVs https://t.co/CWL6TbIDzw,balls to the electric car     electriccars  tesla  evs  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
187,12V Electric Kids Ride on Car Truck Toys UTV 3 Speed MP3 LED Remote Control Cars https://t.co/Qg1cjYUR39 eBay https://t.co/bHASKI8wKP,12v electric kids ride on car truck toys utv 3 speed mp3 led remote control cars   ebay  ,-0.1,0.2,neutral,0.0,1.0,0.0,0.0
189,RT @BBC_TopGear: Check out this modified BMW i4 electric police car. AC Schnitzer signs up to Germany’s TUNE IT! SAFE! initiative with a bo…, check out this modified bmw i4 electric police car  ac schnitzer signs up to germany s tune it  safe  initiative with a bo ,0.5,0.5,positive,0.0,0.873,0.127,0.4404
191,"@sophielouisecc Absolutely true, I was there in Windsor Park when both her car whizzed through on her way to her ma… https://t.co/KMgPJr7hZl",  absolutely true  i was there in windsor park when both her car whizzed through on her way to her ma   ,0.35,0.65,positive,0.0,0.853,0.147,0.4754
193,"RT @Ronald_vanLoon: This flaying Electric car can travel on the road and air
via @jblefevre60

#AI #MachineLearning #ArtificialIntelligence…", this flaying electric car can travel on the road and air via     ai  machinelearning  artificialintelligence ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
194,"What's going on here then?! 😆
The answer to all our troubles, the electric car, might now find itself banned from t… https://t.co/h0dKRpMVdW",what s going on here then     the answer to all our troubles  the electric car  might now find itself banned from t   ,0.0,0.0,negative,0.25,0.75,0.0,-0.7184
195,@chomper_TC @h_polba @Titch_Sheep I think it may disappear as remote preconditioning is the way forward. It helps e… https://t.co/O6yOCd8To7,  tc   polba   sheep i think it may disappear as remote preconditioning is the way forward  it helps e   ,-0.1,0.2,positive,0.103,0.757,0.141,0.1779
198,@Genesis_Europe DJ set and live stream powered by an electric car… Why? What were the cameras and lights used to fi… https://t.co/LfO1R3Cxde,  europe dj set and live stream powered by an electric car  why  what were the cameras and lights used to fi   ,0.13636363636363635,0.5,neutral,0.0,1.0,0.0,0.0
199,"RT @bizsolutionsvcs: Lightyear Just Put the 0, the World’s First Solar Electric Car, Into Production https://t.co/lAWCTACNNs https://t.co/j…", lightyear just put the 0  the world s first solar electric car  into production    ,0.25,0.3333333333333333,neutral,0.0,1.0,0.0,0.0
200,Glad @Walmart decided to ruin a 3 year old Xmas. Ordered off their website his one gift and it turns out it was a s… https://t.co/oHTFNPR2Hw,glad   decided to ruin a 3 year old xmas  ordered off their website his one gift and it turns out it was a s   ,0.3,0.6,positive,0.142,0.637,0.221,0.2732
201,"RT @ktglitz: @MayorofLondon By my reckoning, you have also made my car worthless unless I find a buyer outside the ULEZ. No way I can affor…",   by my reckoning  you have also made my car worthless unless i find a buyer outside the ulez  no way i can affor ,-0.4,0.47500000000000003,negative,0.221,0.779,0.0,-0.6249
203,"Go buy an electric car they say.

According to KBB, the average electric car price was $64,249.

""The long-term sol… https://t.co/DPar6bgQWQ",go buy an electric car they say   according to kbb  the average electric car price was  64 249    the long term sol   ,-0.1,0.4,neutral,0.0,1.0,0.0,0.0
205,"@GdVikki @guidedogs I wouldnt have thought it was any different, we have an electric car and there is no difference… https://t.co/cAxd7tGTFm",    i wouldnt have thought it was any different  we have an electric car and there is no difference   ,0.0,0.6,negative,0.121,0.879,0.0,-0.296
206,RT @LydiaCornell: Good News: World’s First Solar Car Goes into Production – a 4 Passenger EV That Can Run on the Sun https://t.co/FQFkY8SWt2, good news  world s first solar car goes into production   a 4 passenger ev that can run on the sun  ,0.475,0.4666666666666667,positive,0.0,0.847,0.153,0.4404
207,@Holtmoney51 @MRizzello @davidfrum I haven't abandoned anything but my electric car for a diesel.  I just chose not… https://t.co/4gZMvSK04a,      i haven t abandoned anything but my electric car for a diesel   i just chose not   ,0.0,0.0,negative,0.154,0.846,0.0,-0.25
212,@adechapmanlaw @Mickyg1973 @thecoastguy Wow  A whole 7 %. 😂😂😂😂When hardly anyone has an electric car.  Our car cost… https://t.co/ubfoI9qGpi,      wow  a whole 7        when hardly anyone has an electric car   our car cost   ,0.0027777777777777866,0.6472222222222221,positive,0.0,0.743,0.257,0.5859
217,@anne_engineer How much was the car? Was looking into one of these as an option vs an electric which in NY has lost its tax break offerings,  engineer how much was the car  was looking into one of these as an option vs an electric which in ny has lost its tax break offerings,0.2,0.2,negative,0.081,0.919,0.0,-0.3182
218,@DineshDSouza @BetteMidler She's not obeying Newsome then... she's not allowed to charge her electric car in Califo… https://t.co/q6fNnmg3Ta,    she s not obeying newsome then    she s not allowed to charge her electric car in califo   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
226,"When will @PeterSweden7 eat bugs, be forced to drive an electric car he doesn’t owe, be cut off and can’t travel an… https://t.co/Exb5zphILR",when will   eat bugs  be forced to drive an electric car he doesn t owe  be cut off and can t travel an   ,-0.30000000000000004,0.2,negative,0.212,0.788,0.0,-0.6249
228,"RT @gnomeicide: The massive heavy private car as a prime means of transport has to end. If your concern is ""but electric!"" or ""but diesel!""…", the massive heavy private car as a prime means of transport has to end  if your concern is  but electric   or  but diesel   ,-0.06666666666666667,0.625,neutral,0.0,1.0,0.0,0.0
237,Uber lands electric car deal with Nissan in the UK https://t.co/aJHRv03RY7,uber lands electric car deal with nissan in the uk  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
238,Uber lands electric car deal with Nissan in the UK - https://t.co/aJHRv03RY7,uber lands electric car deal with nissan in the uk    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
242,@guidoacasa @simpsjohn09 @Spoonydoc @citycyclists Stop it then. Now hopfully you’ll realise electric vehicles are n… https://t.co/KGTGLTGKd6,        stop it then  now hopfully you ll realise electric vehicles are n   ,0.0,0.0,negative,0.18,0.82,0.0,-0.296
244,Our homes are built to modern construction and insulation standards and come with a Energy Rating of ‘B’. In additi… https://t.co/zasZZv0KAw,our homes are built to modern construction and insulation standards and come with a energy rating of  b   in additi   ,0.2,0.3,positive,0.0,0.89,0.11,0.2732
246,"@kelly_ques Electrocuted? Never
Shocked?  Yes.  Twice. 
Note to all: 
1) Do NOT bend fork tines such that they rese… https://t.co/90aU425Jz3",  ques electrocuted  never shocked   yes   twice   note to all   1  do not bend fork tines such that they rese   ,0.175,0.65,negative,0.112,0.791,0.097,-0.0762
247,"Filed under: Green,Volvo,Hatchback,Electric,Future Vehicles Continue reading Volvo EX30 city car to launch next yea… https://t.co/F2HsaXmjI2",filed under  green volvo hatchback electric future vehicles continue reading volvo ex30 city car to launch next yea   ,-0.06666666666666667,0.14166666666666666,neutral,0.0,1.0,0.0,0.0
248,"RT @PeterSweden7: You cannot make this up. 

First they tell you to buy electric cars. 

Then when there is an energy shortage they plan on…", you cannot make this up    first they tell you to buy electric cars    then when there is an energy shortage they plan on ,0.25,0.3333333333333333,positive,0.08,0.837,0.084,0.0258
250,"Y R we filling up our prisons with people who actually murdered other people-got caught, convicted and then we ware… https://t.co/BR3tMWh4lP",y r we filling up our prisons with people who actually murdered other people got caught  convicted and then we ware   ,-0.0625,0.2375,negative,0.196,0.804,0.0,-0.6597
252,RT @BJP4MalabarHill: This is a Photo of Dadar Station Western Railway Express Terminal Mumbai Station Doesn't have Wheel Chair Facility nor…, this is a photo of dadar station western railway express terminal mumbai station doesn t have wheel chair facility nor ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
255,#开云 #亚博体育  It's quite clear that the electric car is technically feasible https://t.co/bLNGGMfHAY,           it s quite clear that the electric car is technically feasible  ,0.05000000000000001,0.24166666666666664,positive,0.0,0.757,0.243,0.4391
258,"@HibbsA @road_electric It’s not 1982 anymore Anthony, you would even hear my car running",    electric it s not 1982 anymore anthony  you would even hear my car running,0.0,0.0,neutral,0.0,1.0,0.0,0.0
260,@MotorWeek It's common sense I even heard of golf carts doing this Why don't electric car have the breaks an wheels… https://t.co/x0VAkGg9sP,  it s common sense i even heard of golf carts doing this why don t electric car have the breaks an wheels   ,-0.3,0.5,neutral,0.0,1.0,0.0,0.0
261,Volvo EX30 city car to launch next year as entry model https://t.co/8iVcf4rzkI https://t.co/vGfKaeGG4M,volvo ex30 city car to launch next year as entry model    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
262,Own an electric car so that they can shut off your power and limit when you can drive. It’s the future. The climate… https://t.co/w0mc2p5CYA,own an electric car so that they can shut off your power and limit when you can drive  it s the future  the climate   ,0.3,0.5625,neutral,0.0,1.0,0.0,0.0
263,"RT @BusinessGovNL: Commercial buildings with car parks must in some cases have charging stations for employees' electric vehicles. If so, 1…", commercial buildings with car parks must in some cases have charging stations for employees  electric vehicles  if so  1 ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
264,@PhinneyBrett @JohnStossel The point of that (misleading) comparison is to choose between a NEW fossil-fuelled car… https://t.co/CfqgkdaaOS,    the point of that  misleading  comparison is to choose between a new fossil fuelled car   ,0.13636363636363635,0.45454545454545453,negative,0.172,0.828,0.0,-0.4019
266,"RT @Jefferson_MFG: UPDATE: Croatia’s Rimac Automobili is set to more than double its UK engineering workforce and establish a larger, perma…", update  croatia s rimac automobili is set to more than double its uk engineering workforce and establish a larger  perma ,0.16666666666666666,0.3333333333333333,neutral,0.0,1.0,0.0,0.0
267,Volvo EX30 city car to launch next year as entry model https://t.co/IbA4QhyXBd,volvo ex30 city car to launch next year as entry model  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
269,"@GoffmanGirl @WholeMarsBlog Elon did 3 impossible things.

1) Internet banking.
2) A rocket which takes off and lan… https://t.co/LpU9lhvrok",    elon did 3 impossible things   1  internet banking  2  a rocket which takes off and lan   ,-0.6666666666666666,1.0,neutral,0.0,1.0,0.0,0.0
270,"RT @Rob_Kimbell: SUNDERLAND: Work starts today on a massive new 1,000-job electric car battery plant near Nissan. https://t.co/4A9NsOgnaW h…", sunderland  work starts today on a massive new 1 000 job electric car battery plant near nissan    h ,0.07878787878787878,0.6181818181818182,neutral,0.0,1.0,0.0,0.0
273,@MotorWeek When will the electric car recharging grid be ubiquitous?,  when will the electric car recharging grid be ubiquitous ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
276,"I just saw an electric smart car, and a Tesla (parked in front of a fire hydrant) … the future is here!

Also, I th… https://t.co/sXhIs8zwpQ",i just saw an electric smart car  and a tesla  parked in front of a fire hydrant    the future is here   also  i th   ,0.10714285714285714,0.38392857142857145,positive,0.104,0.779,0.117,0.0772
277,UAW wins key vote to represent Ohio electric car battery factory https://t.co/PRg0YNuIWz,uaw wins key vote to represent ohio electric car battery factory  ,0.15,0.6,positive,0.0,0.73,0.27,0.5719
278,UAW wins key vote to represent Ohio electric car battery factory https://t.co/4SPXTLw2SO,uaw wins key vote to represent ohio electric car battery factory  ,0.15,0.6,positive,0.0,0.73,0.27,0.5719
279,@chaosintweed @RickabyDorothy @RCMtuning Some of mines is with the electric car charging ;) https://t.co/RH7Fl3IiWn,      some of mines is with the electric car charging     ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
280,"@hns585 I haven't found those stats. I didn't post them.
But it's happened more than once and once is enough in my… https://t.co/3lyeRI2Wkt",  i haven t found those stats  i didn t post them  but it s happened more than once and once is enough in my   ,0.25,0.5,neutral,0.0,1.0,0.0,0.0
281,@MotorWeek Why is electric car in Horsepower when there electric shouldn't it be Kelowatts 🤔🤷‍♂️🤦‍♂️😖,  why is electric car in horsepower when there electric shouldn t it be kelowatts           ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
